,Month,Destination,Date
16740,11,MDL,28
16741,11,MDQ,27
16742,11,MDT,81
16743,11,MDW,108
16744,11,MDZ,163
16745,11,MEA,27
16746,11,MED,353
16747,11,MEH,54
16748,11,MEI,27
16749,11,MEL,3250
16750,11,MEM,380
16751,11,MES,54
16752,11,MEX,3472
16753,11,MFE,109
16754,11,MFM,352
16755,11,MFR,55
16756,11,MGA,866
16757,11,MGF,27
16758,11,MGM,108
16759,11,MGQ,27
16760,11,MHB,54
16761,11,MHD,27
16762,11,MHH,27
16763,11,MHK,54
16764,11,MHP,27
16765,11,MHT,82
16766,11,MIA,9436
16767,11,MID,108
16768,11,MIL,3526
16769,11,MIR,190
16770,11,MJT,27
16771,11,MJV,81
16772,11,MKC,54
16773,11,MKE,353
16774,11,MKG,27
16775,11,MKK,54
16776,11,MLA,784
16777,11,MLB,54
16778,11,MLE,1652
16779,11,MLH,81
16780,11,MLI,54
16781,11,MLM,244
16782,11,MLN,28
16783,11,MLO,27
16784,11,MLS,54
16785,11,MLU,27
16786,11,MLW,54
16787,11,MMA,55
16788,11,MME,27
16789,11,MMK,162
16790,11,MMX,54
16791,11,MNL,6561
16792,11,MOB,27
16793,11,MOL,108
16794,11,MOT,27
16795,11,MOW,8698
16796,11,MOZ,27
16797,11,MPH,28
16798,11,MPL,191
16799,11,MPM,108
16800,11,MQF,135
16801,11,MQL,27
16802,11,MQP,54
16803,11,MRS,1601
16804,11,MRU,1193
16805,11,MRV,354
16806,11,MRY,27
16807,11,MSJ,27
16808,11,MSL,27
16809,11,MSN,243
16810,11,MSP,1326
16811,11,MSQ,569
16812,11,MST,83
16813,11,MSY,948
16814,11,MTJ,28
16815,11,MTR,54
16816,11,MTY,189
16817,11,MUC,7719
16818,11,MUE,54
16819,11,MUH,27
16820,11,MUN,27
16821,11,MVD,760
16822,11,MWX,27
16823,11,MXP,1544
16824,11,MYQ,55
16825,11,MYR,243
16826,11,MYY,108
16827,11,MZL,54
16828,11,MZR,27
16829,11,MZT,82
16830,11,MZV,27
16831,11,NAG,81
16832,11,NAJ,27
16833,11,NAL,54
16834,11,NAN,432
16835,11,NAP,1002
16836,11,NAS,1027
16837,11,NAT,811
16838,11,NAY,27
16839,11,NBC,81
16840,11,NBE,189
16841,11,NBO,1436
16842,11,NCE,1923
16843,11,NCL,407
16844,11,NCU,55
16845,11,NDJ,54
16846,11,NDR,135
16847,11,NER,27
16848,11,NGB,54
16849,11,NGO,164
16850,11,NHA,135
16851,11,NIC,54
16852,11,NJC,109
16853,11,NJF,82
16854,11,NKC,83
16855,11,NKG,81
16856,11,NLA,28
16857,11,NLV,27
16858,11,NMA,82
16859,11,NNG,54
16860,11,NOB,27
16861,11,NOC,81
16862,11,NOJ,81
16863,11,NOU,190
16864,11,NOZ,108
16865,11,NPL,27
16866,11,NQY,27
16867,11,NRK,27
16868,11,NRN,54
16869,11,NRT,2571
16870,11,NSI,135
16871,11,NSK,108
16872,11,NTE,462
16873,11,NTG,27
16874,11,NTL,54
16875,11,NUE,947
16876,11,NUQ,27
16877,11,NUX,216
16878,11,NVT,271
16879,11,NYC,13453
16880,11,NYM,81
16881,11,NYO,81
16882,11,NYU,27
16883,11,OAJ,109
16884,11,OAK,326
16885,11,OAX,108
16886,11,ODB,81
16887,11,ODS,459
16888,11,OGG,761
16889,11,OGZ,191
16890,11,OKA,189
16891,11,OKC,245
16892,11,OKJ,27
16893,11,OLB,352
16894,11,OLF,27
16895,11,OMA,217
16896,11,OME,27
16897,11,OMS,271
16898,11,ONT,272
16899,11,OOL,379
16900,11,OPO,1028
16901,11,ORD,2306
16902,11,ORF,351
16903,11,ORK,273
16904,11,ORL,2226
16905,11,ORN,298
16906,11,ORY,1759
16907,11,OSA,407
16908,11,OSD,54
16909,11,OSL,2843
16910,11,OSS,219
16911,11,OST,56
16912,11,OSW,27
16913,11,OTP,757
16914,11,OTZ,27
16915,11,OUA,135
16916,11,OUD,190
16917,11,OUL,81
16918,11,OVB,1027
16919,11,OVD,189
16920,11,OXB,27
16921,11,OZH,54
16922,11,PAD,81
16923,11,PAP,654
16924,11,PAR,12431
16925,11,PAT,28
16926,11,PBC,135
16927,11,PBD,54
16928,11,PBG,55
16929,11,PBI,812
16930,11,PBM,109
16931,11,PCP,27
16932,11,PDG,108
16933,11,PDL,189
16934,11,PDP,108
16935,11,PDV,55
16936,11,PDX,953
16937,11,PEE,324
16938,11,PEI,270
16939,11,PEK,3444
16940,11,PEN,327
16941,11,PEQ,28
16942,11,PER,1466
16943,11,PES,27
16944,11,PET,27
16945,11,PEW,81
16946,11,PEZ,27
16947,11,PFB,27
16948,11,PFO,135
16949,11,PGF,81
16950,11,PHC,109
16951,11,PHF,54
16952,11,PHL,1656
16953,11,PHS,27
16954,11,PHX,2035
16955,11,PIA,27
16956,11,PIK,54
16957,11,PIT,704
16958,11,PJM,54
16959,11,PKC,54
16960,11,PKR,55
16961,11,PKU,55
16962,11,PKV,27
16963,11,PKY,27
16964,11,PLM,135
16965,11,PLN,27
16966,11,PLO,27
16967,11,PLQ,27
16968,11,PLS,487
16969,11,PLU,27
16970,11,PLW,54
16971,11,PLZ,189
16972,11,PMI,4633
16973,11,PMO,462
16974,11,PMV,136
16975,11,PMW,162
16976,11,PNA,82
16977,11,PNH,840
16978,11,PNK,27
16979,11,PNQ,325
16980,11,PNS,135
16981,11,PNZ,82
16982,11,POA,595
16983,11,POM,54
16984,11,POP,460
16985,11,POS,461
16986,11,POT,27
16987,11,POZ,189
16988,11,PPG,28
16989,11,PPN,27
16990,11,PPP,54
16991,11,PPS,82
16992,11,PPT,351
16993,11,PQC,54
16994,11,PRG,3985
16995,11,PRI,27
16996,11,PRN,459
16997,11,PSA,434
16998,11,PSC,55
16999,11,PSE,82
17000,11,PSO,27
17001,11,PSP,243
17002,11,PTP,648
17003,11,PTY,1193
17004,11,PUB,27
17005,11,PUF,55
17006,11,PUJ,1952
17007,11,PUQ,82
17008,11,PUS,378
17009,11,PUW,27
17010,11,PUY,54
17011,11,PVC,27
17012,11,PVD,136
17013,11,PVG,3222
17014,11,PVH,216
17015,11,PVK,27
17016,11,PVR,1166
17017,11,PWM,245
17018,11,PWQ,54
17019,11,PXM,81
17020,11,PXO,27
17021,11,PYX,27
17022,11,QRO,81
17023,11,QWP,27
17024,11,RAE,81
17025,11,RAH,54
17026,11,RAI,54
17027,11,RAJ,27
17028,11,RAK,1838
17029,11,RAO,189
17030,11,RAP,81
17031,11,RAR,135
17032,11,RBA,270
17033,11,RBR,54
17034,11,RCH,28
17035,11,RDM,81
17036,11,RDU,787
17037,11,REC,1735
17038,11,REG,82
17039,11,REK,568
17040,11,REN,110
17041,11,REP,298
17042,11,REU,216
17043,11,REW,27
17044,11,REX,27
17045,11,RGN,380
17046,11,RHE,27
17047,11,RHO,245
17048,11,RIC,162
17049,11,RIO,3304
17050,11,RIX,920
17051,11,RJA,54
17052,11,RJK,136
17053,11,RKT,135
17054,11,RLG,27
17055,11,RMA,54
17056,11,RMF,136
17057,11,RMI,162
17058,11,RMQ,135
17059,11,RNO,216
17060,11,RNS,190
17061,11,ROA,54
17062,11,ROB,108
17063,11,ROC,138
17064,11,ROM,6098
17065,11,ROO,27
17066,11,ROR,27
17067,11,ROV,732
17068,11,RPR,27
17069,11,RRG,27
17070,11,RRS,27
17071,11,RST,54
17072,11,RSU,27
17073,11,RSW,1138
17074,11,RTB,162
17075,11,RTM,108
17076,11,RTW,81
17077,11,RUH,3171
17078,11,RUN,487
17079,11,RVN,54
17080,11,RVY,27
17081,11,RYB,27
17082,11,RYG,54
17083,11,RZE,135
17084,11,SAC,109
17085,11,SAF,27
17086,11,SAL,1270
17087,11,SAN,1708
17088,11,SAO,2898
17089,11,SAP,595
17090,11,SAT,571
17091,11,SAV,162
17092,11,SAW,676
17093,11,SBA,54
17094,11,SBH,27
17095,11,SBN,27
17096,11,SBT,27
17097,11,SBW,27
17098,11,SBY,27
17099,11,SBZ,82
17100,11,SCE,27
17101,11,SCK,27
17102,11,SCL,2059
17103,11,SCN,137
17104,11,SCO,135
17105,11,SCQ,352
17106,11,SCU,81
17107,11,SCW,27
17108,11,SCZ,27
17109,11,SDF,27
17110,11,SDQ,1493
17111,11,SDR,108
17112,11,SDU,706
17113,11,SDV,27
17114,11,SDY,54
17115,11,SEA,2903
17116,11,SEL,1786
17117,11,SEN,54
17118,11,SEZ,596
17119,11,SFA,27
17120,11,SFB,81
17121,11,SFG,54
17122,11,SFJ,27
17123,11,SFL,54
17124,11,SFN,27
17125,11,SFO,6023
17126,11,SFT,27
17127,11,SGC,191
17128,11,SGF,27
17129,11,SGN,2847
17130,11,SGU,82
17131,11,SHA,1516
17132,11,SHE,164
17133,11,SHJ,351
17134,11,SHL,27
17135,11,SHV,81
17136,11,SIA,27
17137,11,SID,244
17138,11,SIG,27
17139,11,SIN,6313
17140,11,SIP,216
17141,11,SJC,597
17142,11,SJD,1464
17143,11,SJJ,243
17144,11,SJK,81
17145,11,SJO,2522
17146,11,SJP,162
17147,11,SJU,2300
17148,11,SJZ,27
17149,11,SKB,163
17150,11,SKD,135
17151,11,SKE,27
17152,11,SKG,1276
17153,11,SKP,378
17154,11,SKT,27
17155,11,SKU,54
17156,11,SKX,108
17157,11,SLC,786
17158,11,SLL,54
17159,11,SLM,27
17160,11,SLN,27
17161,11,SLP,54
17162,11,SLU,163
17163,11,SLV,27
17164,11,SLW,27
17165,11,SLZ,407
17166,11,SMF,245
17167,11,SMI,54
17168,11,SMR,135
17169,11,SMX,28
17170,11,SNA,353
17171,11,SNN,324
17172,11,SOF,1352
17173,11,SOG,27
17174,11,SOQ,27
17175,11,SOU,108
17176,11,SOW,27
17177,11,SPC,137
17178,11,SPG,28
17179,11,SPI,27
17180,11,SPK,27
17181,11,SPN,27
17182,11,SPR,27
17183,11,SPU,460
17184,11,SRG,109
17185,11,SRP,27
17186,11,SRQ,136
17187,11,SRZ,81
17188,11,SSA,1466
17189,11,SSH,866
17190,11,SSJ,27
17191,11,STC,28
17192,11,STI,405
17193,11,STL,627
17194,11,STM,162
17195,11,STN,678
17196,11,STO,1814
17197,11,STR,1842
17198,11,STS,54
17199,11,STT,542
17200,11,STV,54
17201,11,STW,81
17202,11,STX,54
17203,11,SUB,570
17204,11,SUF,191
17205,11,SUV,82
17206,11,SVD,190
17207,11,SVG,488
17208,11,SVJ,27
17209,11,SVO,1135
17210,11,SVQ,811
17211,11,SVX,1165
17212,11,SWA,27
17213,11,SWF,27
17214,11,SWT,27
17215,11,SWZ,27
17216,11,SXB,434
17217,11,SXF,351
17218,11,SXM,542
17219,11,SXR,272
17220,11,SXV,54
17221,11,SYD,7119
17222,11,SYR,162
17223,11,SYX,189
17224,11,SYZ,54
17225,11,SZB,54
17226,11,SZF,27
17227,11,SZG,785
17228,11,SZX,243
17229,11,SZZ,54
17230,11,TAB,108
17231,11,TAE,27
17232,11,TAM,27
17233,11,TAO,162
17234,11,TAP,28
17235,11,TAS,841
17236,11,TAT,27
17237,11,TBB,55
17238,11,TBS,649
17239,11,TBU,54
17240,11,TBZ,27
17241,11,TCI,1899
17242,11,TCR,27
17243,11,TDX,27
17244,11,TEQ,27
17245,11,TEX,81
17246,11,TFN,432
17247,11,TFS,1087
17248,11,TGD,136
17249,11,TGG,27
17250,11,TGN,27
17251,11,TGU,218
17252,11,THE,324
17253,11,THR,191
17254,11,TIA,488
17255,11,TIF,108
17256,11,TIJ,27
17257,11,TIP,163
17258,11,TIR,82
17259,11,TIV,217
17260,11,TJH,27
17261,11,TJM,298
17262,11,TJQ,27
17263,11,TJU,54
17264,11,TKG,27
17265,11,TKU,54
17266,11,TLC,162
17267,11,TLH,162
17268,11,TLL,678
17269,11,TLM,27
17270,11,TLN,54
17271,11,TLS,1061
17272,11,TLV,4685
17273,11,TMP,81
17274,11,TNA,54
17275,11,TNG,192
17276,11,TNN,27
17277,11,TNO,27
17278,11,TNR,244
17279,11,TOE,81
17280,11,TOF,217
17281,11,TOL,27
17282,11,TOP,27
17283,11,TOS,298
17284,11,TPA,2135
17285,11,TPE,3111
17286,11,TPQ,81
17287,11,TPS,217
17288,11,TRC,54
17289,11,TRD,597
17290,11,TRE,54
17291,11,TRF,217
17292,11,TRK,54
17293,11,TRN,433
17294,11,TRS,135
17295,11,TRV,675
17296,11,TRZ,191
17297,11,TSA,189
17298,11,TSE,459
17299,11,TSF,81
17300,11,TSR,162
17301,11,TSV,108
17302,11,TTE,55
17303,11,TTN,27
17304,11,TUL,162
17305,11,TUN,892
17306,11,TUS,380
17307,11,TUU,108
17308,11,TXL,3247
17309,11,TXN,27
17310,11,TYO,2737
17311,11,TYR,54
17312,11,TYS,135
17313,11,TZA,27
17314,11,TZL,27
17315,11,TZX,81
17316,11,UBP,27
17317,11,UDI,189
17318,11,UDR,54
17319,11,UFA,514
17320,11,UGC,81
17321,11,UIB,28
17322,11,UIO,816
17323,11,UKK,27
17324,11,UKS,27
17325,11,UKX,27
17326,11,ULK,27
17327,11,ULN,109
17328,11,ULV,54
17329,11,ULY,55
17330,11,UMA,27
17331,11,UME,162
17332,11,UPG,190
17333,11,URC,108
17334,11,URS,27
17335,11,URT,54
17336,11,USH,27
17337,11,USK,54
17338,11,USM,1054
17339,11,UTH,55
17340,11,UTP,108
17341,11,UUA,54
17342,11,UUD,108
17343,11,UUS,163
17344,11,UVF,297
17345,11,UYU,54
17346,11,VAA,81
17347,11,VAR,217
17348,11,VAS,27
17349,11,VCE,2597
17350,11,VCP,243
17351,11,VCR,27
17352,11,VDB,27
17353,11,VDC,27
17354,11,VDS,27
17355,11,VDZ,27
17356,11,VER,109
17357,11,VFA,55
17358,11,VGA,109
17359,11,VGD,27
17360,11,VGO,325
17361,11,VGT,54
17362,11,VIE,5850
17363,11,VIJ,54
17364,11,VIN,27
17365,11,VIT,27
17366,11,VIX,567
17367,11,VKO,1168
17368,11,VKT,27
17369,11,VLC,1165
17370,11,VLD,54
17371,11,VLI,190
17372,11,VLK,27
17373,11,VLL,81
17374,11,VLN,54
17375,11,VNO,621
17376,11,VNS,190
17377,11,VOG,297
17378,11,VOZ,216
17379,11,VPS,163
17380,11,VQS,27
17381,11,VRA,81
17382,11,VRN,461
17383,11,VSA,27
17384,11,VST,54
17385,11,VTE,164
17386,11,VTZ,109
17387,11,VUP,55
17388,11,VVI,163
17389,11,VVO,595
17390,11,VXO,27
17391,11,WAA,27
17392,11,WAS,1569
17393,11,WAW,2115
17394,11,WDH,189
17395,11,WEI,27
17396,11,WIL,27
17397,11,WLG,300
17398,11,WMI,54
17399,11,WNZ,54
17400,11,WOL,27
17401,11,WRO,192
17402,11,WUH,137
17403,11,WUX,54
17404,11,XAP,54
17405,11,XCH,27
17406,11,XCR,54
17407,11,XEP,27
17408,11,XIY,110
17409,11,XJY,54
17410,11,XMB,27
17411,11,XMM,27
17412,11,XMN,325
17413,11,XNA,108
17414,11,XNB,54
17415,11,XNN,54
17416,11,XPG,108
17417,11,XPJ,27
17418,11,XQE,27
17419,11,XQP,27
17420,11,XRY,245
17421,11,XSH,27
17422,11,XYD,54
17423,11,YAM,27
17424,11,YBG,27
17425,11,YCD,54
17426,11,YDF,54
17427,11,YDQ,27
17428,11,YDT,27
17429,11,YEA,190
17430,11,YEG,596
17431,11,YEY,27
17432,11,YFC,109
17433,11,YGR,27
17434,11,YHU,27
17435,11,YHZ,596
17436,11,YIV,27
17437,11,YJB,27
17438,11,YJE,27
17439,11,YKA,27
17440,11,YKF,54
17441,11,YKS,189
17442,11,YKZ,27
17443,11,YLW,108
17444,11,YMM,54
17445,11,YMQ,707
17446,11,YNB,27
17447,11,YNG,27
17448,11,YOW,679
17449,11,YPR,54
17450,11,YQB,271
17451,11,YQG,27
17452,11,YQL,27
17453,11,YQM,55
17454,11,YQQ,81
17455,11,YQR,189
17456,11,YQT,135
17457,11,YQU,27
17458,11,YQY,27
17459,11,YSB,135
17460,11,YSJ,54
17461,11,YTO,1676
17462,11,YTS,27
17463,11,YTZ,135
17464,11,YUL,1678
17465,11,YUT,28
17466,11,YVR,3550
17467,11,YWG,379
17468,11,YXE,136
17469,11,YXJ,108
17470,11,YXS,27
17471,11,YXT,27
17472,11,YXU,189
17473,11,YXY,55
17474,11,YYC,1438
17475,11,YYD,27
17476,11,YYF,54
17477,11,YYG,27
17478,11,YYJ,190
17479,11,YYR,27
17480,11,YYT,297
17481,11,YYZ,4036
17482,11,ZAD,55
17483,11,ZAG,354
17484,11,ZAM,27
17485,11,ZAZ,136
17486,11,ZCL,27
17487,11,ZIH,162
17488,11,ZLO,82
17489,11,ZNZ,162
17490,11,ZOS,27
17491,11,ZQN,108
17492,11,ZRH,4171
17493,11,ZSH,27
17494,11,ZTH,81
17495,11,ZWE,27
17496,11,ZYR,27
17497,12,AAL,162
17498,12,AAQ,81
17499,12,AAR,27
17500,12,AAV,27
17501,12,ABA,135
17502,12,ABE,54
17503,12,ABJ,216
17504,12,ABQ,189
17505,12,ABR,54
17506,12,ABT,81
17507,12,ABV,108
17508,12,ABX,54
17509,12,ABZ,270
17510,12,ACA,270
17511,12,ACC,729
17512,12,ACE,729
17513,12,ACK,54
17514,12,ACY,27
17515,12,ADA,135
17516,12,ADB,243
17517,12,ADD,729
17518,12,ADE,27
17519,12,ADL,594
17520,12,ADZ,243
17521,12,AEP,135
17522,12,AER,1026
17523,12,AES,81
17524,12,AEX,27
17525,12,AEY,27
17526,12,AGA,324
17527,12,AGP,1782
17528,12,AGR,27
17529,12,AGT,27
17530,12,AGU,81
17531,12,AHB,621
17532,12,AHN,27
17533,12,AHO,54
17534,12,AHU,27
17535,12,AJA,216
17536,12,AJF,162
17537,12,AJL,27
17538,12,AJU,189
17539,12,AKJ,54
17540,12,AKL,1782
17541,12,AKN,27
17542,12,AKX,27
17543,12,ALA,621
17544,12,ALB,189
17545,12,ALC,1269
17546,12,ALG,783
17547,12,ALP,27
17548,12,ALS,27
17549,12,ALY,108
17550,12,AMA,81
17551,12,AMD,1161
17552,12,AMH,27
17553,12,AMM,1026
17554,12,AMS,5157
17555,12,ANC,270
17556,12,ANK,216
17557,12,ANR,54
17558,12,ANU,351
17559,12,ANX,27
17560,12,AOT,27
17561,12,APF,27
17562,12,APL,27
17563,12,APW,135
17564,12,AQJ,108
17565,12,AQP,135
17566,12,ARH,81
17567,12,ARK,27
17568,12,ARN,1593
17569,12,ARU,54
17570,12,ARW,27
17571,12,ASB,54
17572,12,ASE,81
17573,12,ASF,108
17574,12,ASM,27
17575,12,ASP,54
17576,12,ASR,27
17577,12,ASU,216
17578,12,ASW,27
17579,12,ATH,2808
17580,12,ATL,2565
17581,12,ATQ,324
17582,12,ATW,54
17583,12,AUA,837
17584,12,AUH,1647
17585,12,AUS,702
17586,12,AVL,108
17587,12,AVP,27
17588,12,AVV,81
17589,12,AXM,27
17590,12,AXP,27
17591,12,AYQ,108
17592,12,AYT,2052
17593,12,AZN,27
17594,12,AZS,81
17595,12,BAH,432
17596,12,BAJ,27
17597,12,BAK,135
17598,12,BAQ,81
17599,12,BAX,189
17600,12,BBI,216
17601,12,BBU,27
17602,12,BCM,54
17603,12,BCN,7425
17604,12,BDA,189
17605,12,BDJ,27
17606,12,BDL,216
17607,12,BDO,108
17608,12,BDQ,54
17609,12,BDS,189
17610,12,BEG,864
17611,12,BEL,324
17612,12,BEO,27
17613,12,BER,3942
17614,12,BES,54
17615,12,BEW,27
17616,12,BEY,918
17617,12,BFF,27
17618,12,BFL,27
17619,12,BFN,27
17620,12,BFS,135
17621,12,BGA,108
17622,12,BGI,432
17623,12,BGM,81
17624,12,BGO,351
17625,12,BGR,54
17626,12,BGW,243
17627,12,BGY,135
17628,12,BHD,54
17629,12,BHH,54
17630,12,BHI,27
17631,12,BHK,81
17632,12,BHM,135
17633,12,BHO,81
17634,12,BHX,567
17635,12,BHZ,324
17636,12,BIA,162
17637,12,BIK,27
17638,12,BIL,81
17639,12,BIO,567
17640,12,BIQ,243
17641,12,BIS,27
17642,12,BJA,27
17643,12,BJL,108
17644,12,BJM,81
17645,12,BJS,1917
17646,12,BJV,81
17647,12,BJX,297
17648,12,BKA,27
17649,12,BKG,27
17650,12,BKI,162
17651,12,BKK,16983
17652,12,BKO,108
17653,12,BKS,27
17654,12,BLA,54
17655,12,BLI,135
17656,12,BLJ,27
17657,12,BLK,27
17658,12,BLL,216
17659,12,BLQ,594
17660,12,BLR,1836
17661,12,BLZ,27
17662,12,BMA,108
17663,12,BME,81
17664,12,BMU,27
17665,12,BNA,513
17666,12,BNE,1323
17667,12,BNJ,27
17668,12,BOB,162
17669,12,BOD,432
17670,12,BOG,2052
17671,12,BOH,27
17672,12,BOI,81
17673,12,BOJ,108
17674,12,BOM,5103
17675,12,BON,135
17676,12,BOO,54
17677,12,BOS,2592
17678,12,BPN,270
17679,12,BPS,405
17680,12,BQK,27
17681,12,BQN,243
17682,12,BQS,162
17683,12,BRC,108
17684,12,BRD,27
17685,12,BRE,189
17686,12,BRI,297
17687,12,BRM,27
17688,12,BRN,54
17689,12,BRS,270
17690,12,BRU,2592
17691,12,BSB,1107
17692,12,BSK,27
17693,12,BSL,486
17694,12,BTH,297
17695,12,BTJ,81
17696,12,BTM,27
17697,12,BTR,54
17698,12,BTS,54
17699,12,BTU,27
17700,12,BUD,1485
17701,12,BUE,1863
17702,12,BUF,324
17703,12,BUH,810
17704,12,BUR,243
17705,12,BVA,54
17706,12,BVB,162
17707,12,BVC,27
17708,12,BVH,27
17709,12,BWI,459
17710,12,BWN,27
17711,12,BXE,27
17712,12,BXN,27
17713,12,BXU,27
17714,12,BYO,27
17715,12,BZE,540
17716,12,BZG,27
17717,12,BZK,54
17718,12,BZN,108
17719,12,BZR,27
17720,12,BZS,27
17721,12,BZV,54
17722,12,CAC,27
17723,12,CAE,81
17724,12,CAG,189
17725,12,CAI,2295
17726,12,CAK,54
17727,12,CAN,1296
17728,12,CAP,27
17729,12,CAS,837
17730,12,CAY,108
17731,12,CBB,27
17732,12,CBR,189
17733,12,CCJ,135
17734,12,CCM,27
17735,12,CCP,27
17736,12,CCS,540
17737,12,CCU,675
17738,12,CDC,27
17739,12,CDG,5265
17740,12,CEB,540
17741,12,CEE,54
17742,12,CEI,81
17743,12,CEK,324
17744,12,CEQ,27
17745,12,CEZ,27
17746,12,CFE,81
17747,12,CFS,27
17748,12,CFU,243
17749,12,CGB,324
17750,12,CGH,567
17751,12,CGK,2484
17752,12,CGN,1404
17753,12,CGQ,54
17754,12,CGR,270
17755,12,CGY,27
17756,12,CHA,27
17757,12,CHC,513
17758,12,CHI,1863
17759,12,CHO,81
17760,12,CHQ,135
17761,12,CHS,297
17762,12,CIA,189
17763,12,CIC,27
17764,12,CID,27
17765,12,CIK,27
17766,12,CIT,81
17767,12,CIY,27
17768,12,CJB,81
17769,12,CJU,135
17770,12,CKG,162
17771,12,CKY,27
17772,12,CLD,27
17773,12,CLE,297
17774,12,CLJ,162
17775,12,CLO,459
17776,12,CLT,945
17777,12,CLV,27
17778,12,CMB,2565
17779,12,CME,54
17780,12,CMF,54
17781,12,CMG,54
17782,12,CMH,459
17783,12,CMN,1026
17784,12,CNF,432
17785,12,CNS,270
17786,12,CNX,378
17787,12,CNY,27
17788,12,COD,54
17789,12,COI,27
17790,12,COK,675
17791,12,COO,135
17792,12,COR,108
17793,12,COS,108
17794,12,CPH,3348
17795,12,CPR,27
17796,12,CPT,1917
17797,12,CPV,54
17798,12,CRK,108
17799,12,CRL,54
17800,12,CRP,27
17801,12,CRW,54
17802,12,CSG,27
17803,12,CST,27
17804,12,CSX,81
17805,12,CSY,81
17806,12,CTA,540
17807,12,CTG,648
17808,12,CTM,27
17809,12,CTS,27
17810,12,CTU,324
17811,12,CUC,81
17812,12,CUL,54
17813,12,CUN,4725
17814,12,CUR,432
17815,12,CUZ,243
17816,12,CVG,459
17817,12,CVN,27
17818,12,CWA,27
17819,12,CWB,621
17820,12,CWL,81
17821,12,CXJ,27
17822,12,CXR,81
17823,12,CZL,27
17824,12,CZM,135
17825,12,DAB,108
17826,12,DAC,702
17827,12,DAD,81
17828,12,DAL,243
17829,12,DAR,324
17830,12,DAY,81
17831,12,DBV,378
17832,12,DCA,702
17833,12,DCF,54
17834,12,DDC,27
17835,12,DEL,6912
17836,12,DEN,2673
17837,12,DFW,1998
17838,12,DGO,27
17839,12,DHM,54
17840,12,DIJ,27
17841,12,DIK,27
17842,12,DIR,27
17843,12,DIU,27
17844,12,DIY,27
17845,12,DJB,27
17846,12,DJE,297
17847,12,DJJ,54
17848,12,DKR,783
17849,12,DLA,243
17850,12,DLC,54
17851,12,DLH,27
17852,12,DLM,135
17853,12,DMB,27
17854,12,DME,1269
17855,12,DMK,243
17856,12,DMM,1215
17857,12,DMU,27
17858,12,DND,27
17859,12,DNK,108
17860,12,DNR,27
17861,12,DOH,1377
17862,12,DOK,189
17863,12,DOU,27
17864,12,DPS,3213
17865,12,DRO,27
17866,12,DRS,378
17867,12,DSM,162
17868,12,DTM,81
17869,12,DTT,540
17870,12,DTW,729
17871,12,DUB,3186
17872,12,DUD,54
17873,12,DUR,162
17874,12,DUS,4104
17875,12,DUT,54
17876,12,DVO,81
17877,12,DWC,54
17878,12,DWD,27
17879,12,DXB,7371
17880,12,DYG,27
17881,12,DYR,54
17882,12,DYU,324
17883,12,DZA,81
17884,12,EAM,378
17885,12,EAP,81
17886,12,EAS,54
17887,12,EAT,27
17888,12,EBB,432
17889,12,EBL,243
17890,12,ECN,189
17891,12,ECP,54
17892,12,EDI,1134
17893,12,EEP,27
17894,12,EGE,27
17895,12,EGO,135
17896,12,EIN,216
17897,12,EJA,27
17898,12,EKO,27
17899,12,ELH,27
17900,12,ELM,54
17901,12,ELP,108
17902,12,ELQ,405
17903,12,ELS,81
17904,12,EMA,108
17905,12,EMD,27
17906,12,ENA,27
17907,12,ERZ,27
17908,12,ESB,324
17909,12,ESO,27
17910,12,ESR,27
17911,12,ETH,81
17912,12,ETZ,81
17913,12,EUG,81
17914,12,EVE,81
17915,12,EVN,810
17916,12,EWN,54
17917,12,EWR,2025
17918,12,EXT,27
17919,12,EYW,243
17920,12,EZE,675
17921,12,FAE,27
17922,12,FAI,27
17923,12,FAO,594
17924,12,FAR,81
17925,12,FAT,162
17926,12,FAY,27
17927,12,FCA,27
17928,12,FCO,2673
17929,12,FDF,648
17930,12,FDH,81
17931,12,FEG,81
17932,12,FEN,108
17933,12,FEZ,135
17934,12,FIH,189
17935,12,FJR,27
17936,12,FKB,162
17937,12,FLG,54
17938,12,FLL,3672
17939,12,FLN,513
17940,12,FLR,1026
17941,12,FMO,54
17942,12,FMY,405
17943,12,FNA,108
17944,12,FNC,648
17945,12,FNJ,27
17946,12,FNT,27
17947,12,FOC,81
17948,12,FOR,999
17949,12,FPO,54
17950,12,FRA,5616
17951,12,FRU,297
17952,12,FSC,27
17953,12,FSD,162
17954,12,FUE,783
17955,12,FUK,162
17956,12,FUO,27
17957,12,FWA,81
17958,12,GAL,27
17959,12,GAU,54
17960,12,GBD,27
17961,12,GCC,54
17962,12,GCI,27
17963,12,GCM,324
17964,12,GCN,81
17965,12,GDL,1188
17966,12,GDN,243
17967,12,GDX,54
17968,12,GDZ,81
17969,12,GEG,216
17970,12,GEO,216
17971,12,GES,27
17972,12,GGG,27
17973,12,GGT,108
17974,12,GIG,1377
17975,12,GIZ,270
17976,12,GJA,27
17977,12,GJT,108
17978,12,GLA,567
17979,12,GLN,27
17980,12,GLT,27
17981,12,GMP,216
17982,12,GMZ,27
17983,12,GNB,81
17984,12,GND,162
17985,12,GNV,135
17986,12,GNY,27
17987,12,GOA,162
17988,12,GOH,27
17989,12,GOI,1242
17990,12,GOJ,270
17991,12,GOP,54
17992,12,GOT,621
17993,12,GPS,54
